,title,url,level
0,           Arcade D10~D15 Song List        ,https://youtube.com/watch?v=x2HRRwvndOc&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=1,10
1,           Arcade S10~S15 Song List        ,https://youtube.com/watch?v=1Q0G4PDjHqQ&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=2,10
2,           GLORIA S10 & S14 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=5HpiV02AXqA&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=3,10
3,           Telling Fortune Flower S10 & S13 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=OYUHMKKOmp0&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=4,10
4,           Crossing Delta S10 & S12 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=LBcaiNlGDIc&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=5,10
5,           Slapstick Parfait S10 & S16 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=EwMDswVkm58&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=6,10
6,           Harmagedon S10 & S16 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=9DLgtC6_1bE&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=7,10
7,           Life is PIANO S7 & S10 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=fXTeNtTiSfI&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=8,10
8,           Final Audition 2 S7 & S10        ,https://youtube.com/watch?v=GQXma7rdnfg&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=9,10
9,           Love is a Danger Zone S7 & S10        ,https://youtube.com/watch?v=yw41KrKdMUM&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=10,10
10,           Bee S7 & S10        ,https://youtube.com/watch?v=aLom21Wm2YQ&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=11,10
11,           Witch Doctor S6 & S10        ,https://youtube.com/watch?v=uNREwvzREL4&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=12,10
12,           Moonlight S8 & S10 (pre S7 → S8)        ,https://youtube.com/watch?v=ZQGcwLjvvJU&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=13,10
13,           Guitar Man D10        ,https://youtube.com/watch?v=Su3zRAKuwaw&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=14,10
14,           Caprice of Otada D10        ,https://youtube.com/watch?v=Q_yT0T-QxPg&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=15,10
15,           My Dreams S4 & S10        ,https://youtube.com/watch?v=e4H8iGNvC5g&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=16,10
16,           K.O.A : Alice In Wonderworld D10        ,https://youtube.com/watch?v=nGTmO-0w6tY&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=17,10
17,           Blaze Emotion D10        ,https://youtube.com/watch?v=Nw8r_OwezH4&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=18,10
18,           Turkey March -Minimal Tunes- S6 & S10 (pre S8 → S10)        ,https://youtube.com/watch?v=qmyfHvmBnpc&list=PLCS0nOWWS-PleFXL9_ue2jY_Ri3nbdnOd&index=19,10
