,title,url,level
0,           Mopemope D16 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=TZm7A0mukjk&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=1,16
1,           CROSS RAY (feat.月下Lia) S12 & S16 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=tsO9Gd5htZg&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=2,16
2,           Tropicanic S16 & S19 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=rmN4kqL6vaA&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=3,16
3,           Arcade D16~D20 Song List        ,https://youtube.com/watch?v=mx1Rv838Y0k&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=4,16
4,           Arcade S16~S20 Song List        ,https://youtube.com/watch?v=8GlyWnxSSZs&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=5,16
5,           GLORIA D16 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=mwrWvZBg7co&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=6,16
6,           Repentance S16 & S19 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=-RLxvgUzUvc&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=7,16
7,           Sugar Plum D16 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=4c-d8I437KU&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=8,16
8,           Crossing Delta S16 & S20 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=uI7vGWmPgWk&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=9,16
9,           Paved Garden S16 & S19 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=3NUS0lOrV3s&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=10,16
10,           Slapstick Parfait S10 & S16 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=EwMDswVkm58&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=11,16
11,           Harmagedon S10 & S16 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=9DLgtC6_1bE&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=12,16
12,           BRAIN POWER S16 & S18 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=gyXO35ARVgs&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=13,16
13,           Higgledy Piggledy S16 & S19(S19 Update for 2.05 | Revival Step Chart pre S18 → S19)        ,https://youtube.com/watch?v=bM8foOHttmc&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=14,16
14,           Life is PIANO S16 & S19 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=1wLQRapANMI&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=15,16
15,           K.O.A : Alice In Wonderworld - SHORT CUT - S8 & S16        ,https://youtube.com/watch?v=W5qUX_Q5nzA&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=16,16
16,           Baroque Virus - FULL SONG - S16 & S19 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=6_o7ML_SurU&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=17,16
17,           Houseplan D16 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=ielhL0Iut1Q&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=18,16
18,           Clematis Rapsodia D16 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=ieo30BOMdZk&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=19,16
19,           DESTRUCIMATE S16 & S19 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=h-CYbUOkbQI&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=20,16
20,           조깅(Jogging) D16 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=lnDISwbwS_8&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=21,16
21,           조깅(Jogging) S9 & S16 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=GI8ZAlH0R_Q&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=22,16
22,           Bullfighter's Song S14 & S16(S14 Update for 2.03) | PIU XX 2.03 Update        ,https://youtube.com/watch?v=GaeiTpbbslg&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=23,16
23,           Broken Karma(PIU EDIT) S10 & S16 | PIU XX 2.03 Update        ,https://youtube.com/watch?v=eJN6VcMUb_w&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=24,16
24,           La Cinquantaine S16 & S19 | PIU XX 2.03 Update        ,https://youtube.com/watch?v=dyUBKsHHN8A&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=25,16
25,           La Cinquantaine D16 | PIU XX 2.03 Update        ,https://youtube.com/watch?v=IVSJbTQI43M&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=26,16
26,           Iolite Sky S16 & S20 | PIU XX 2.03 Update        ,https://youtube.com/watch?v=rBDBNuePBr8&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=27,16
27,           벌써 12시(Gotta Go) D16 | PIU XX 2.03 Update        ,https://youtube.com/watch?v=YbtQJLXJ6lE&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=28,16
28,           Pop The Track - SHORT CUT - D16        ,https://youtube.com/watch?v=KYbT1_yFZao&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=29,16
29,           NX Opening - SHORT CUT - S16        ,https://youtube.com/watch?v=dTQ3OIAMIEQ&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=30,16
30,           Chimera D16        ,https://youtube.com/watch?v=20pvtxkeWaQ&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=31,16
31,           She Likes Pizza D16        ,https://youtube.com/watch?v=GGCJDwUKBLc&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=32,16
32,           She Likes Pizza D16        ,https://youtube.com/watch?v=GGCJDwUKBLc&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=33,16
33,           She Likes Pizza D16        ,https://youtube.com/watch?v=GGCJDwUKBLc&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=34,16
34,           Money D16        ,https://youtube.com/watch?v=DnYgzsd14U8&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=35,16
35,           Hello S16        ,https://youtube.com/watch?v=lSxSEJ1Q4Uo&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=36,16
36,           Hello S16        ,https://youtube.com/watch?v=lSxSEJ1Q4Uo&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=37,16
37,           Hello S16        ,https://youtube.com/watch?v=lSxSEJ1Q4Uo&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=38,16
38,           Dual Racing 〈RED vs BLUE〉 S16 & S18 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=-zciehZU0a4&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=39,16
39,           POINT ZERO 2 S11 & S16 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=EbkwJLBl7Dc&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=40,16
40,           봉봉쇼콜라(Bon Bon Chocolat) S14 & S16 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=Gz84nuul-3A&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=41,16
41,           Beat of The War 2 S10 & S16        ,https://youtube.com/watch?v=4ijyW3G1Tk4&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=42,16
42,           Final Audition 3 - SHORT CUT - D16        ,https://youtube.com/watch?v=Svg1HQxN_lk&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=43,16
43,           Till the end of time D16        ,https://youtube.com/watch?v=14jcgP_8t5g&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=44,16
44,           Naissance S10 & S16        ,https://youtube.com/watch?v=G15jTYZr47w&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=45,16
45,           Betrayer(사랑가) S13 & S16        ,https://youtube.com/watch?v=fTsL4m7q88I&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=46,16
46,           Csikos Post D16        ,https://youtube.com/watch?v=CFGLIJe376c&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=47,16
47,           N S16        ,https://youtube.com/watch?v=DKbSQ2KprYE&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=48,16
48,           N D16        ,https://youtube.com/watch?v=Pu2D_G87zN8&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=49,16
49,           Chopsticks Challenge D16        ,https://youtube.com/watch?v=8P4HNY5FnJ8&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=50,16
50,           Higgledy Piggledy S14 & S16        ,https://youtube.com/watch?v=eV-U_UwtG_k&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=51,16
51,           Faster Z S12 & S16        ,https://youtube.com/watch?v=mNOxxThKLhY&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=52,16
52,           Banya-P Classic Remix D16        ,https://youtube.com/watch?v=cEc-Vek2Hnk&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=53,16
53,           HUSH - FULL SONG - D16        ,https://youtube.com/watch?v=giqZt1FyAdo&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=54,16
54,           Lucid(PIU Edit) S11 & S16 (pre S10 → S11)        ,https://youtube.com/watch?v=GvlpnOfADw4&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=55,16
55,           Winter - SHORT CUT - S16        ,https://youtube.com/watch?v=mGq5QFAa2ww&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=56,16
56,           Unique - SHORT CUT - D16        ,https://youtube.com/watch?v=WqtEV2JRrBc&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=57,16
57,           Unique D16        ,https://youtube.com/watch?v=SA5hPJOkF-o&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=58,16
58,           Campanella S16        ,https://youtube.com/watch?v=Y3224nz-hwI&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=59,16
59,           Campanella D16        ,https://youtube.com/watch?v=U6CbDSgz754&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=60,16
60,           Jonathan's Dream S16        ,https://youtube.com/watch?v=dWySrpZHe6w&list=PLCS0nOWWS-Pm9pPuYUl7PzU4Xk1pr_VnW&index=61,16
