,title,url,level
0,           Brown Sky S19 & S21 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=bDXmV3DoAHo&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=1,19
1,           Mopemope D19 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=VDRXyrokQu8&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=2,19
2,           Re：End of a Dream S19 & S21 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=HoCyS7TGbCI&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=3,19
3,           CROSS RAY (feat.月下Lia) S19 & S22 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=lzeGw2sR4c0&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=4,19
4,           Cygnus S19 & S22 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=9GRKsZR-WA4&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=5,19
5,           Tropicanic S16 & S19 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=rmN4kqL6vaA&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=6,19
6,           Arcade D16~D20 Song List        ,https://youtube.com/watch?v=mx1Rv838Y0k&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=7,19
7,           Arcade S16~S20 Song List        ,https://youtube.com/watch?v=8GlyWnxSSZs&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=8,19
8,           Papasito (feat. KuTiNA) - FULL SONG - S12 & S19 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=McuAzdecSq4&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=9,19
9,           Repentance S16 & S19 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=-RLxvgUzUvc&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=10,19
10,           Telling Fortune Flower S17 & S19 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=gmPfjgqlVk8&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=11,19
11,           Pop Sequence D19 & DP22 Gimmick Compare        ,https://youtube.com/watch?v=oifx9bgxCVA&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=12,19
12,           Pop Sequence D19 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=H_UJnoD2Wz4&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=13,19
13,           Paved Garden S16 & S19 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=3NUS0lOrV3s&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=14,19
14,           Slapstick Parfait S19 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=QuEe4rGKd_A&list=PLCS0nOWWS-PmxNV0OBR1aodJptN9ohZkW&index=15,19
