,title,url,level
0,           Phalanx D24(Update for 2.08) | PIU XX 2.08 Update        ,https://youtube.com/watch?v=Mwy189nbWG0&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=1,24
1,           Brown Sky D24 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=_6xzxfEha6M&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=2,24
2,           Brown Sky S24 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=aCWm-kAWat4&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=3,24
3,           Paradoxx - SHORT CUT - S21 & S24 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=q9Je1jGtR8c&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=4,24
4,           굿 나이트(GOOD NIGHT) - FULL SONG - S24 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=iWS5qQ5lkLA&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=5,24
5,           Cygnus D24 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=WQumH7T75d0&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=6,24
6,           GLORIA D24 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=u7SsdmELy_I&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=7,24
7,           VANISH D24 (Update for 2.06) | PIU XX 2.06 Update        ,https://youtube.com/watch?v=E0g-N3A0bYo&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=8,24
8,           Paved Garden D24 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=NmpR6IZC6Sg&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=9,24
9,           Harmagedon D24 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=6Ei073nmS8M&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=10,24
10,           BRAIN POWER D24 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=b6-IovGv2Xg&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=11,24
11,           풀 문(Full Moon) - FULL SONG - D24 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=VldnBc6hs1c&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=12,24
12,           ERRORCODE: 0 D24 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=-MLMplaF_iw&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=13,24
13,           Dement ~After Legend~ D24(Update for 2.04) | PIU XX 2.04 Update        ,https://youtube.com/watch?v=KEbHJmLidrY&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=14,24
14,           DESTRUCIMATE D24 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=RiKhH5x6HgM&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=15,24
15,           Iolite Sky D24 2.03.1 Minor Bug Fix Modified Compare        ,https://youtube.com/watch?v=yCZXz_nUDlc&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=16,24
16,           La Cinquantaine D24 | PIU XX 2.03 Update        ,https://youtube.com/watch?v=c7OiS0b-PLk&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=17,24
17,           Iolite Sky D24 | PIU XX 2.03 Update        ,https://youtube.com/watch?v=Sp7duzeBOTQ&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=18,24
18,           밤(Time for the moon night) - FULL SONG - D24 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=7y-wJEH0qmo&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=19,24
19,           Uranium D24 | PIU XX 2.00 Patch        ,https://youtube.com/watch?v=FB_kDVi3HUE&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=20,24
20,           풀 문(Full Moon) D24 (Re-Upload & Audio Fix)        ,https://youtube.com/watch?v=qwvtcAdGSpg&list=PLCS0nOWWS-PmeSrE_HLukIHLcqJ3trTxl&index=21,24
