,title,url,level
0,           Mopemope S11 & S15 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=eRN5h7lgKow&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=1,15
1,           Re：End of a Dream S12 & S15 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=lBTZj3LRfZM&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=2,15
2,           Ugly Dee D15 (pre D11 → D15)        ,https://youtube.com/watch?v=bnUb8topxjI&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=3,15
3,           Arcade D10~D15 Song List        ,https://youtube.com/watch?v=x2HRRwvndOc&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=4,15
4,           Arcade S10~S15 Song List        ,https://youtube.com/watch?v=1Q0G4PDjHqQ&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=5,15
5,           Kokugen Kairou Labyrinth S15 & S17 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=QtVQMnreFjw&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=6,15
6,           Sugar Plum S11 & S15 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=fo0hlEfm3kw&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=7,15
7,           Wedding Crashers - SHORT CUT - S11 & S15 (Update for 2.06) | PIU XX 2.06 Update        ,https://youtube.com/watch?v=tiPAUBp2D8s&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=8,15
8,           Creed - 1st Desire - S15(Update for 2.06) | PIU XX 2.06 Update        ,https://youtube.com/watch?v=9Jzo2AeQj18&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=9,15
9,           Pop Sequence S15 & SP18(Single Performance) | PIU XX 2.06 Update        ,https://youtube.com/watch?v=yei0wL_QagU&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=10,15
10,           Night Duty(야근) D15 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=c6pVMSEftfg&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=11,15
11,           The Reverie S15 & S17 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=_lKayKZVEBQ&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=12,15
12,           Dement ~After Legend~ S15 & S18(Update for 2.04) | PIU XX 2.04 Update        ,https://youtube.com/watch?v=VWqFA_xtDzQ&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=13,15
13,           Headless Chicken S15 & S19 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=QiLrAKMriCQ&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=14,15
14,           Houseplan S9 & S15 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=UpQNXaR_1MA&list=PLCS0nOWWS-PkT6o1II5Pu9Gr2KGCwNSrN&index=15,15
