,title,url,level
0,           Brown Sky D26 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=K93AJDTlh_g&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=1,26
1,           Paradoxx - SHORT CUT - D26 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=7sdlyjGIRhA&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=2,26
2,           굿 나이트(GOOD NIGHT) - FULL SONG - D26 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=HN_nw1aX78g&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=3,26
3,           1949 S26(Update for 2.07) | PIU XX 2.07 Update        ,https://youtube.com/watch?v=nrpHJlgE1DU&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=4,26
4,           Kokugen Kairou Labyrinth D26 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=iJTgR35OtgI&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=5,26
5,           Repentance D26 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=99EJiuwiuLI&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=6,26
6,           Telling Fortune Flower D26 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=IY6f8yW409g&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=7,26
7,           ESCAPE D26(Modified for 2.03) Before & After Compare Video        ,https://youtube.com/watch?v=Ae53sSDBjgY&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=8,26
8,           ESCAPE D26(Update for 2.02) | PIU XX 2.02 Update        ,https://youtube.com/watch?v=I8hoTYaqkLg&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=9,26
9,           Prime Time D26        ,https://youtube.com/watch?v=L91cAPJNl70&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=10,26
10,           Paradoxx(패러독스) S26        ,https://youtube.com/watch?v=eKPpXoeeykM&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=11,26
11,           BEMERA(비메라) D26        ,https://youtube.com/watch?v=qyQ-t8hfvMo&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=12,26
12,           Cleaner(클리너) D26        ,https://youtube.com/watch?v=YCQn3Upgkqc&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=13,26
13,           Shub Niggurath(슈브 니구라스) D26        ,https://youtube.com/watch?v=LcHhtQTs0wI&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=14,26
14,           Dignity(디그니티) D26 (PIU XX Revival & New Pattern)        ,https://youtube.com/watch?v=IawpFq1gqCk&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=15,26
15,           1949 D26 (Update for 1.04)        ,https://youtube.com/watch?v=Hvuz5QpVWNg&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=16,26
16,           Achluoias D26        ,https://youtube.com/watch?v=2UP17IicYJY&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=17,26
17,           Leather D26(Modified)        ,https://youtube.com/watch?v=EAuY_e4HBCQ&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=18,26
18,           Chimera D26 (pre D25 → D26)        ,https://youtube.com/watch?v=RG4l9uYE2Yk&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=19,26
19,           Dement ~After Legend~ D26 (EXPERT LV.3 TITLE Unlock Song)        ,https://youtube.com/watch?v=V21n_0Tusvg&list=PLCS0nOWWS-PnT_exl93TUBudBkvefoxhR&index=20,26
