,title,url,level
0,           CROSS RAY (feat.月下Lia) D14 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=yCSOPSrdBOM&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=1,14
1,           Arcade D10~D15 Song List        ,https://youtube.com/watch?v=x2HRRwvndOc&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=2,14
2,           Arcade S10~S15 Song List        ,https://youtube.com/watch?v=1Q0G4PDjHqQ&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=3,14
3,           Papasito (feat. KuTiNA) - FULL SONG - D14 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=SKpKe-jfGRs&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=4,14
4,           GLORIA S10 & S14 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=5HpiV02AXqA&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=5,14
5,           Night Duty(야근) S9 & S14 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=tZbjPDBB1Lw&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=6,14
6,           BRAIN POWER D14 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=EzwXwg2CGko&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=7,14
7,           풀 문(Full Moon) D14        ,https://youtube.com/watch?v=H_660xp6r2k&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=8,14
8,           Over The Horizon D14 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=_9IEIEzdpXU&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=9,14
9,           Bullfighter's Song S14 & S16(S14 Update for 2.03) | PIU XX 2.03 Update        ,https://youtube.com/watch?v=GaeiTpbbslg&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=10,14
10,           First Love D14        ,https://youtube.com/watch?v=LKOrzHqxNps&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=11,14
11,           FOUR SEASONS OF LONELINESS S10 & S14        ,https://youtube.com/watch?v=4xGzYwW6RNM&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=12,14
12,           Money S14        ,https://youtube.com/watch?v=kHr01NsadVE&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=13,14
13,           Come to Me D14        ,https://youtube.com/watch?v=8tj_Zc396R8&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=14,14
14,           Super Fantasy S10 & S14        ,https://youtube.com/watch?v=aouukkeKx2s&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=15,14
15,           Further D14        ,https://youtube.com/watch?v=4i_j3e9czr0&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=16,14
16,           Adrenaline Blaster S8 & S14 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=b-mE-CQVAE8&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=17,14
17,           밤(Time for the moon night) - FULL SONG - S14 & S18 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=3WUdglkXYCo&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=18,14
18,           봉봉쇼콜라(Bon Bon Chocolat) S14 & S16 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=Gz84nuul-3A&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=19,14
19,           Trotpris - SHORT CUT - S14        ,https://youtube.com/watch?v=SwmTRVt-BEo&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=20,14
20,           Point Break D14        ,https://youtube.com/watch?v=htp_xgAuY8Y&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=21,14
21,           HTTP S14        ,https://youtube.com/watch?v=2afivIUk27g&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=22,14
22,           DJ Otada D14        ,https://youtube.com/watch?v=crYX8fs905s&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=23,14
23,           Higgledy Piggledy S14 & S16        ,https://youtube.com/watch?v=eV-U_UwtG_k&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=24,14
24,           Faster Z D14        ,https://youtube.com/watch?v=x9SGILvbVS0&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=25,14
25,           HUSH S14        ,https://youtube.com/watch?v=dvQUeR8nuks&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=26,14
26,           Toccata D14        ,https://youtube.com/watch?v=PotdVoSfJck&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=27,14
27,           Amai Yuuwaku Dangerous S14 (pre S15 → S14)        ,https://youtube.com/watch?v=VCHsVcu4EMI&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=28,14
28,           Windmill D14        ,https://youtube.com/watch?v=UDueALKyRKs&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=29,14
29,           Xuxa S14        ,https://youtube.com/watch?v=whjFHuEpEn4&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=30,14
30,           You again my love S14        ,https://youtube.com/watch?v=tpMzitfxXGI&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=31,14
31,           Break It Down S14 & S16        ,https://youtube.com/watch?v=lzOZ6mLuZNE&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=32,14
32,           video out c S10 & S14 (pre S9 → S10)        ,https://youtube.com/watch?v=Hs-93Cq3JrM&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=33,14
33,           FOUR SEASONS OF LONELINESS - FULL SONG - S14 & S19        ,https://youtube.com/watch?v=0csx28PUVbE&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=34,14
34,           Setsuna Trip D14        ,https://youtube.com/watch?v=PJuDn6QUoz4&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=35,14
35,           CHICKEN WING - SHORT CUT - D14 (pre D13 → D14)        ,https://youtube.com/watch?v=TyrAE5fS4XA&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=36,14
36,           Like Me S14        ,https://youtube.com/watch?v=orCIwpKg9Lo&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=37,14
37,           Overblow2 D14        ,https://youtube.com/watch?v=t4eRUIGi02U&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=38,14
38,           Bad Apple!! - FULL SONG - S14 & S17        ,https://youtube.com/watch?v=emqM5-TV9sM&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=39,14
39,           Indestructible D14 | PIU XX 2.01 Update        ,https://youtube.com/watch?v=l_zRTgw2GbE&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=40,14
40,           Switronic - SHORT CUT - S14 & S18 | PIU XX 2.01 Update        ,https://youtube.com/watch?v=gK_ePdxY0-s&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=41,14
41,           Tritium D14        ,https://youtube.com/watch?v=ZM09XtpPPDw&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=42,14
42,           Mr. Larpus S14        ,https://youtube.com/watch?v=QochXuY192g&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=43,14
43,           Asterios -ReEntry- S11 & S14        ,https://youtube.com/watch?v=UqNB8VI-LhA&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=44,14
44,           Awakening S10 & S14        ,https://youtube.com/watch?v=zhU7MI1dblc&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=45,14
45,           Last Rebirth D14        ,https://youtube.com/watch?v=KiYfdyOpc4c&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=46,14
46,           Hyperion S14 & S18        ,https://youtube.com/watch?v=IwIn_NLXjss&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=47,14
47,           Death Moon S11 & S14 (pre S10 → S11)        ,https://youtube.com/watch?v=wiD87JvzJhc&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=48,14
48,           Witch Doctor - SHORT CUT - S14 & S20        ,https://youtube.com/watch?v=rFOEoc21JZY&list=PLCS0nOWWS-PnVkpH258_uzTsk4zpjosck&index=49,14
