,title,url,level
0,           Desaparecer D25(Update for 2.08) | PIU XX 2.08 Update        ,https://youtube.com/watch?v=7TvA10TaBhs&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=1,25
1,           Ultimatum S23 & S25 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=smS_QAiNW00&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=2,25
2,           Ultimatum D25 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=NE1OlYnjdn8&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=3,25
3,           Mopemope D25 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=5AhTPorSw2A&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=4,25
4,           Re：End of a Dream D25 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=YgQx94rODBg&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=5,25
5,           Indestructible D25(Update for 2.07) | PIU XX 2.07 Update        ,https://youtube.com/watch?v=4by-cy5qJWI&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=6,25
6,           ERRORCODE: 0 S25 | PIU XX 2.04 Update        ,https://youtube.com/watch?v=sDbENgJH4Ic&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=7,25
7,           Fire Noodle Challenge D25 | PIU XX 2.02 Update        ,https://youtube.com/watch?v=MJYgAYwwGAM&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=8,25
8,           Will-O-The-Wisp D25(Update for 2.01) | PIU XX 2.01 Update        ,https://youtube.com/watch?v=ulCj4RPnVEM&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=9,25
9,           Can-can ~Orpheus in The Party Mix~ - SHORT CUT - D25        ,https://youtube.com/watch?v=ogOIaA80v0E&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=10,25
10,           Shub Sothoth(슈브 소토스) S25        ,https://youtube.com/watch?v=KVFf92W6I-M&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=11,25
11,           Paradoxx(패러독스) D25        ,https://youtube.com/watch?v=G4SEDy6GiKg&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=12,25
12,           Just Hold On(To All Fighters) D25        ,https://youtube.com/watch?v=ehuauJvD2jM&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=13,25
13,           Ignis Fatuus(DM Ashura Mix) D25        ,https://youtube.com/watch?v=B3FCxfAlLSQ&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=14,25
14,           Caprice of DJ Otada D25        ,https://youtube.com/watch?v=EhZ64b0dE_4&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=15,25
15,           Further D25        ,https://youtube.com/watch?v=ynF7yZvWmeQ&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=16,25
16,           Vacuum D25        ,https://youtube.com/watch?v=Q5xooI9JZeQ&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=17,25
17,           Yog-Sothoth D25        ,https://youtube.com/watch?v=elQ9cXHO6uc&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=18,25
18,           Gargoyle - FULL SONG - D25        ,https://youtube.com/watch?v=DnWZNWkhixY&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=19,25
19,           Chase Me(체이스 미) - FULL SONG - D25        ,https://youtube.com/watch?v=cwfv76zTBns&list=PLCS0nOWWS-PnASQBJx-ql9S9fIxU9jh2S&index=20,25
