,title,url,level
0,           Re：End of a Dream S12 & S15 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=lBTZj3LRfZM&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=1,12
1,           CROSS RAY (feat.月下Lia) S12 & S16 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=tsO9Gd5htZg&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=2,12
2,           Cygnus D12 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=EEtKudGLKqk&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=3,12
3,           뷰티플(Beautiful) D12        ,https://youtube.com/watch?v=Vy34Xa7slRw&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=4,12
4,           Arcade D10~D15 Song List        ,https://youtube.com/watch?v=x2HRRwvndOc&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=5,12
5,           Arcade S10~S15 Song List        ,https://youtube.com/watch?v=1Q0G4PDjHqQ&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=6,12
6,           Chopsticks Challenge S12(Update for 2.07) | PIU XX 2.07 Update        ,https://youtube.com/watch?v=c3FauYpfG24&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=7,12
7,           Papasito (feat. KuTiNA) - FULL SONG - S12 & S19 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=McuAzdecSq4&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=8,12
8,           Kokugen Kairou Labyrinth S9 & S12 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=bDwmpClyB-c&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=9,12
9,           Repentance D12 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=udiufiAZqSM&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=10,12
10,           Crossing Delta S10 & S12 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=LBcaiNlGDIc&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=11,12
11,           Pop Sequence D12 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=FopmkpRUh3I&list=PLCS0nOWWS-PkxrpX5s8YSS7V1rjZgvLJ4&index=12,12
