,title,url,level
0,           Mopemope S17 & S20 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=ZhK9L3t4tzE&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=1,20
1,           CROSS RAY (feat.月下Lia) D20 | PIU XX 2.08 Update        ,https://youtube.com/watch?v=6fRggKI9Ads&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=2,20
2,           Final Audition 2 D20 (pre D19 → D20)        ,https://youtube.com/watch?v=2tXTUJgkz5U&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=3,20
3,           Arcade D16~D20 Song List        ,https://youtube.com/watch?v=mx1Rv838Y0k&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=4,20
4,           Arcade S16~S20 Song List        ,https://youtube.com/watch?v=8GlyWnxSSZs&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=5,20
5,           Kokugen Kairou Labyrinth S20 & S23 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=oUxXrrJi41Y&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=6,20
6,           GLORIA S17 & S20 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=D0sqEj_Ps-E&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=7,20
7,           Repentance D20 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=owIRS7rS22Y&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=8,20
8,           Telling Fortune Flower D20 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=RMPSSOc2GmQ&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=9,20
9,           Sugar Plum D20 | PIU XX 2.07 Update        ,https://youtube.com/watch?v=iymfqm4_fus&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=10,20
10,           Crossing Delta S16 & S20 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=uI7vGWmPgWk&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=11,20
11,           Top City S20 (Update for 2.06) | PIU XX 2.06 Update        ,https://youtube.com/watch?v=vRBmErOQHK0&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=12,20
12,           Top City D20 (Update for 2.06) | PIU XX 2.06 Update        ,https://youtube.com/watch?v=sUrAdyr5Pxw&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=13,20
13,           Night Duty(야근) D20 | PIU XX 2.06 Update        ,https://youtube.com/watch?v=4JO1tZ_Q4Ws&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=14,20
14,           Red Swan DP20 Gimmick Remaster Compare        ,https://youtube.com/watch?v=Y7NI2JKEGTc&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=15,20
15,           BRAIN POWER D20 | PIU XX 2.05 Update        ,https://youtube.com/watch?v=pl1BVVnnGKE&list=PLCS0nOWWS-Pm6I5sW3VJyAD82Q1ZEbq8R&index=16,20
